1               282.666638      15.048889       282.666638      0.053239        0.053239       
2               403.258515      35.259399       341.141862      0.050118        0.103357       
3               408.939568      55.743591       363.273495      0.050091        0.153448       
4               380.924781      74.825256       367.617612      0.050093        0.203541       
5               384.798668      94.101746       371.010998      0.050095        0.253636       
6               388.092339      113.538574      373.827697      0.050083        0.303719       
7               379.269441      132.531250      374.597932      0.050077        0.353796       
8               382.928574      151.708313      375.630919      0.050080        0.403876       
9               360.138497      169.745850      373.921658      0.050085        0.453961       
10              387.523437      190.380310      375.349581      0.053247        0.507208       
11              405.336475      210.678345      378.044169      0.050077        0.557285       
12              394.905042      230.452820      379.434272      0.050074        0.607359       
13              383.903771      249.677185      379.774708      0.050076        0.657435       
14              383.240858      268.866821      380.020016      0.050072        0.707507       
15              385.420021      288.167114      380.376954      0.050076        0.757583       
16              382.879716      307.339050      380.532120      0.050073        0.807656       
17              390.517739      326.894226      381.115089      0.050075        0.857731       
18              409.567533      347.403320      382.684539      0.050075        0.907806       
19              400.791635      367.472961      383.631121      0.050075        0.957881       
20              381.768034      386.590759      383.538559      0.050077        1.007958       
21              397.149053      406.476807      384.182685      0.050072        1.058030       
22              387.606274      425.885803      384.337394      0.050074        1.108104       
23              384.231502      445.125427      384.332815      0.050073        1.158177       
24              389.660382      464.622864      384.553451      0.050037        1.208214       
25              413.499141      485.335449      385.705731      0.050091        1.258305       
26              393.328329      505.030579      385.997455      0.050073        1.308378       
27              391.175433      524.619080      386.188328      0.050076        1.358454       
28              383.960193      543.845886      386.109115      0.050075        1.408529       
29              385.367539      563.142395      386.083658      0.050073        1.458602       
30              386.622623      582.502136      386.101546      0.050074        1.508676       
31              384.741861      601.767700      386.057867      0.050074        1.558750       
32              409.716599      622.287537      386.794364      0.050083        1.608833       
33              400.168790      642.325989      387.198078      0.050075        1.658908       
34              392.906353      662.001953      387.365346      0.050078        1.708986       
35              378.092799      680.936462      387.101365      0.050079        1.759065       
36              394.989147      700.715149      387.319686      0.050074        1.809139       
37              384.417378      719.962158      387.241527      0.050068        1.859207       
38              385.808398      739.281128      387.203941      0.050074        1.909281       
39              410.060267      759.818176      387.788168      0.050083        1.959364       
40              399.196786      779.807556      388.072464      0.050074        2.009438       
41              386.714840      799.173462      388.039453      0.050078        2.059516       
42              389.520699      818.678711      388.074613      0.050075        2.109591       
43              384.548909      837.934998      387.992864      0.050075        2.159666       
44              384.650569      857.213684      387.917058      0.050120        2.209786       
45              394.004385      876.943848      388.051946      0.050076        2.259862       
46              412.986398      897.625793      388.592520      0.050079        2.309941       
47              398.805520      917.595581      388.809216      0.050074        2.360015       
48              392.589299      937.254883      388.887757      0.050076        2.410091       
49              381.996270      956.383728      388.747483      0.050076        2.460167       
50              385.745261      975.686035      388.687636      0.050039        2.510206       
51              387.479139      995.087891      388.664001      0.050072        2.560278       
52              379.693196      1014.104065     388.491885      0.050083        2.610361       
53              409.880229      1034.638245     388.894640      0.050098        2.660459       
54              400.110961      1054.673401     389.101849      0.050074        2.710533       
55              392.707689      1074.339417     389.167259      0.050078        2.760611       
56              384.713937      1093.604736     389.087916      0.050077        2.810688       
57              389.115576      1113.090088     389.088400      0.050076        2.860764       
58              371.840695      1131.710754     388.791677      0.050077        2.910841       
59              391.183965      1151.299683     388.832136      0.050076        2.960917       
60              412.845307      1171.974976     389.231532      0.050080        3.010997       
61              403.118467      1192.161133     389.458704      0.050075        3.061072       
62              392.941698      1211.838867     389.514767      0.050078        3.111150       
63              386.262942      1231.173645     389.463276      0.050056        3.161206       
64              384.165322      1250.410339     389.380664      0.050074        3.211280       
65              384.942232      1269.686707     389.312515      0.050076        3.261356       
66              387.990926      1289.116516     389.292529      0.050078        3.311434       
67              406.555735      1309.477234     389.549722      0.050081        3.361515       
68              392.871919      1329.149902     389.598484      0.050074        3.411589       
69              374.620291      1347.908264     389.381824      0.050073        3.461662       
70              382.215343      1367.048462     389.279631      0.050077        3.511739       
71              384.039063      1386.279602     389.205953      0.050076        3.561815       
72              390.508722      1405.834717     389.224015      0.050076        3.611891       
73              369.393356      1424.332458     388.952838      0.050076        3.661967       
74              407.537243      1444.741516     389.203559      0.050079        3.712046       
75              380.499522      1463.795410     389.087704      0.050076        3.762122       
76              347.841157      1481.214600     388.545879      0.050078        3.812200       
77              369.513956      1499.718750     388.299117      0.050077        3.862277       
78              387.542099      1519.124146     388.289428      0.050073        3.912350       
